"Copyright 2025 Quantec EasyData"
"Download Date: 2025-11-14"
"Data Set: RGVA—Regional Output and GVA at basic prices by industry and 2016 local municipal/ward-based metro region level"
"Source: Quantec"
"Frequency: Annual"
"","","","","",""
"Concept","","","","Output at basic prices","Gross value added at basic prices"
"Unit","Date","Geography","Industry","",""
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I04: Electricity, gas and water [QSIC 4]",902.849,409.886
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I0413: Electricity, gas and water [QSIC 4]",902.849,409.886
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I041336: Electricity and gas [QSIC 41]",653.684,261.343
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I041337: Water [QSIC 42]",249.165,148.543
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I05: Construction [QSIC 5]",1059.87,344.159
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I0514: Construction [QSIC 5]",1059.87,344.159
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I051438: Construction [QSIC 5]",1059.87,344.159
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I3: Tertiary sector [SIC: 6-9, 0]",16733.093,9614.476
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I06: Wholesale and retail trade, catering and accommodation [QSIC 6]",3822.226,2153.139
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I0615: Wholesale and retail trade [QSIC 61-63]",3395.534,1985.804
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I061539: Wholesale and retail trade [QSIC 61-63]",3395.534,1985.804
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I0616: Catering and accommodation services [QSIC 64]",426.692,167.335
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I061640: Catering and accommodation services [QSIC 64]",426.692,167.335
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I07: Transport, storage and communication [QSIC 7]",2739.703,1126.805
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I0717: Transport and storage [QSIC 71-74]",1946.0,875.949
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I071741: Transport and storage [QSIC 71-74]",1946.0,875.949
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I0718: Communication [QSIC 75]",793.703,250.856
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I071842: Communication [QSIC 75]",793.703,250.856
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I08: Finance, insurance, real estate and business services [QSIC 8]",3619.145,1868.994
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I0819: Finance and insurance [QSIC 81-82]",865.522,471.079
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I081943: Finance and insurance [QSIC 81-82]",865.522,471.079
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I0820: Business services [QSIC 83-88]",2753.623,1397.915
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I082044: Professional business services [QSIC 831-883]",1847.541,915.222
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I082045: Business activities n.e.c. [QSIC 889]",906.082,482.693
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I09: General government [QSIC 91]",2362.531,1496.103
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I0921: General government [QSIC 91]",2362.531,1496.103
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I092146: National and Provincial government [QSIC 911]",1715.249,1018.294
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I092147: Local government [QSIC 913]",647.282,477.809
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I10: Community, social and personal services [QSIC 92-96, 99]",4189.488,2969.435
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I1022: Community, social and personal services [QSIC 92-96, 99]",4189.488,2969.435
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I102248: Education (Private) [QSIC 92]",1868.32,1436.744
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I102249: Health and social work (Private) [QSIC 93]",1341.646,803.72
"R millions current prices","2020","P3D05: John Taolo Gaetsewe (DC45)","I102250: Other community, social and personal services [QSIC 94-96, 99]",979.522,728.971
"R millions current prices","2020","P4: Free State","Total",552506.232,250893.592
"R millions current prices","2020","P4: Free State","I1: Primary sector [SIC: 1-2]",103955.404,36447.89
"R millions current prices","2020","P4: Free State","I01: Agriculture, forestry and fishing [QSIC 1]",45907.364,13162.319
"R millions current prices","2020","P4: Free State","I0101: Agriculture, forestry and fishing [QSIC 1]",45907.364,13162.319
"R millions current prices","2020","P4: Free State","I010101: Agriculture [QSIC 11]",45463.169,13007.465
"R millions current prices","2020","P4: Free State","I010102: Forestry [QSIC 12]",388.885,126.779
"R millions current prices","2020","P4: Free State","I010103: Fishing [QSIC 13]",55.31,28.075
"R millions current prices","2020","P4: Free State","I02: Mining and quarrying [QSIC 2]",58048.04,23285.571
"R millions current prices","2020","P4: Free State","I0202: Mining and quarrying [QSIC 2]",58048.04,23285.571
"R millions current prices","2020","P4: Free State","I020204: Coal [QSIC 21]",3574.462,1433.058
"R millions current prices","2020","P4: Free State","I020205: Gold [QSIC 23]",41352.847,17761.4
"R millions current prices","2020","P4: Free State","I020206: Metals [QSIC 24]",3866.341,1636.1
"R millions current prices","2020","P4: Free State","I020207: Other mining and quarrying [22, 25-29]",9254.39,2455.013
"R millions current prices","2020","P4: Free State","I2: Secondary sector [SIC: 3-5]",143142.973,39436.197
"R millions current prices","2020","P4: Free State","I03: Manufacturing [QSIC 3]",107857.591,25905.077
"R millions current prices","2020","P4: Free State","I0303: Food, beverages and tobacco [QSIC 30]",28681.746,6841.262
"R millions current prices","2020","P4: Free State","I030308: Food [QSIC 301-304]",24460.358,5130.141
"R millions current prices","2020","P4: Free State","I030309: Beverages and tobacco [QSIC 305-306]",4221.388,1711.121
"R millions current prices","2020","P4: Free State","I0304: Textiles, clothing and leather goods [QSIC 31]",2728.151,793.002
"R millions current prices","2020","P4: Free State","I030410: Textiles [QSIC 311-312]",498.127,175.074
"R millions current prices","2020","P4: Free State","I030411: Wearing apparel [QSIC 313-315]",2089.576,586.31
"R millions current prices","2020","P4: Free State","I030412: Leather and leather products [QSIC 316]",72.128,14.517
"R millions current prices","2020","P4: Free State","I030413: Footwear [QSIC 317]",68.32,17.101
"R millions current prices","2020","P4: Free State","I0305: Wood and paper; publishing and printing [QSIC 32]",2579.235,837.981
"R millions current prices","2020","P4: Free State","I030514: Wood and wood products [QSIC 321-322]",622.809,175.42
"R millions current prices","2020","P4: Free State","I030515: Paper and paper products [QSIC 323]",1296.691,440.367
"R millions current prices","2020","P4: Free State","I030516: Printing , recorded media [QSIC 324-326]",659.735,222.194
"R millions current prices","2020","P4: Free State","I0306: Petroleum products, chemicals, rubber and plastic [QSIC 33]",49362.592,11242.62
"R millions current prices","2020","P4: Free State","I030617: Coke, petroleum products and nuclear fuel [QSIC 331-333]",31799.169,6983.561
"R millions current prices","2020","P4: Free State","I030618: Basic chemicals [QSIC 334]",9133.399,1746.473
"R millions current prices","2020","P4: Free State","I030619: Other chemical products [QSIC 335-336]",6236.798,1982.344
"R millions current prices","2020","P4: Free State","I030620: Rubber products [QSIC 337]",538.997,109.534
"R millions current prices","2020","P4: Free State","I030621: Plastic products [QSIC 338]",1654.229,420.708
"R millions current prices","2020","P4: Free State","I0307: Other non-metal mineral products [QSIC 34]",2134.074,565.515
"R millions current prices","2020","P4: Free State","I030722: Glass and glass products [QSIC 341]",131.531,38.555
"R millions current prices","2020","P4: Free State","I030723: Non-metallic mineral products [QSIC 342]",2002.543,526.96
"R millions current prices","2020","P4: Free State","I0308: Metals, metal products, machinery and equipment [QSIC 35]",9357.424,2504.676
"R millions current prices","2020","P4: Free State","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",2143.442,458.904
"R millions current prices","2020","P4: Free State","I030825: Non-ferrous metal products [QSIC 352]",1202.609,187.976
"R millions current prices","2020","P4: Free State","I030826: Structural metal products [QSIC 354]",865.66,255.618
"R millions current prices","2020","P4: Free State","I030827: Other fabricated metal products [QSIC 355]",2413.752,734.894
"R millions current prices","2020","P4: Free State","I030828: Machinery and equipment [QSIC 356-359]",2731.961,867.284
"R millions current prices","2020","P4: Free State","I0309: Electrical machinery and apparatus [QSIC 36]",1056.167,271.334
"R millions current prices","2020","P4: Free State","I030929: Electrical machinery [QSIC 361-366]",1056.167,271.334
"R millions current prices","2020","P4: Free State","I0310: Radio, TV, instruments, watches and clocks [QSIC 37]",524.413,146.372
"R millions current prices","2020","P4: Free State","I031030: Radio, television and communication apparatus [QSIC 371-373]",223.608,18.116
"R millions current prices","2020","P4: Free State","I031031: Professional equipment [QSIC 374-376]",300.805,128.256
"R millions current prices","2020","P4: Free State","I0311: Transport equipment [QSIC 38]",4564.488,733.591
"R millions current prices","2020","P4: Free State","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",4315.686,656.713
"R millions current prices","2020","P4: Free State","I031133: Other transport equipment [QSIC 384-387]",248.802,76.878
"R millions current prices","2020","P4: Free State","I0312: Furniture; other manufacturing [QSIC 39]",6869.301,1968.724
"R millions current prices","2020","P4: Free State","I031234: Furniture [QSIC 391]",523.154,123.999
"R millions current prices","2020","P4: Free State","I031235: Other manufacturing groups [QSIC 392, 395]",6346.147,1844.725
"R millions current prices","2020","P4: Free State","I04: Electricity, gas and water [QSIC 4]",19360.744,8543.852
"R millions current prices","2020","P4: Free State","I0413: Electricity, gas and water [QSIC 4]",19360.744,8543.852
"R millions current prices","2020","P4: Free State","I041336: Electricity and gas [QSIC 41]",16213.949,6681.834
"R millions current prices","2020","P4: Free State","I041337: Water [QSIC 42]",3146.795,1862.018
"R millions current prices","2020","P4: Free State","I05: Construction [QSIC 5]",15924.638,4987.268
"R millions current prices","2020","P4: Free State","I0514: Construction [QSIC 5]",15924.638,4987.268
"R millions current prices","2020","P4: Free State","I051438: Construction [QSIC 5]",15924.638,4987.268
"R millions current prices","2020","P4: Free State","I3: Tertiary sector [SIC: 6-9, 0]",305407.855,175009.505
"R millions current prices","2020","P4: Free State","I06: Wholesale and retail trade, catering and accommodation [QSIC 6]",54899.515,30209.917
"R millions current prices","2020","P4: Free State","I0615: Wholesale and retail trade [QSIC 61-63]",48788.329,27877.599
"R millions current prices","2020","P4: Free State","I061539: Wholesale and retail trade [QSIC 61-63]",48788.329,27877.599
"R millions current prices","2020","P4: Free State","I0616: Catering and accommodation services [QSIC 64]",6111.186,2332.318
"R millions current prices","2020","P4: Free State","I061640: Catering and accommodation services [QSIC 64]",6111.186,2332.318
"R millions current prices","2020","P4: Free State","I07: Transport, storage and communication [QSIC 7]",43175.653,17157.921
"R millions current prices","2020","P4: Free State","I0717: Transport and storage [QSIC 71-74]",27630.349,12207.973
"R millions current prices","2020","P4: Free State","I071741: Transport and storage [QSIC 71-74]",27630.349,12207.973
"R millions current prices","2020","P4: Free State","I0718: Communication [QSIC 75]",15545.304,4949.948
"R millions current prices","2020","P4: Free State","I071842: Communication [QSIC 75]",15545.304,4949.948
"R millions current prices","2020","P4: Free State","I08: Finance, insurance, real estate and business services [QSIC 8]",94194.701,51865.331
"R millions current prices","2020","P4: Free State","I0819: Finance and insurance [QSIC 81-82]",22578.535,11756.464
"R millions current prices","2020","P4: Free State","I081943: Finance and insurance [QSIC 81-82]",22578.535,11756.464
"R millions current prices","2020","P4: Free State","I0820: Business services [QSIC 83-88]",71616.166,40108.867
"R millions current prices","2020","P4: Free State","I082044: Professional business services [QSIC 831-883]",55764.51,31915.082
"R millions current prices","2020","P4: Free State","I082045: Business activities n.e.c. [QSIC 889]",15851.656,8193.785
"R millions current prices","2020","P4: Free State","I09: General government [QSIC 91]",43769.19,27909.328
"R millions current prices","2020","P4: Free State","I0921: General government [QSIC 91]",43769.19,27909.328
"R millions current prices","2020","P4: Free State","I092146: National and Provincial government [QSIC 911]",34145.356,20859.085
"R millions current prices","2020","P4: Free State","I092147: Local government [QSIC 913]",9623.834,7050.243
"R millions current prices","2020","P4: Free State","I10: Community, social and personal services [QSIC 92-96, 99]",69368.796,47867.008
"R millions current prices","2020","P4: Free State","I1022: Community, social and personal services [QSIC 92-96, 99]",69368.796,47867.008
"R millions current prices","2020","P4: Free State","I102248: Education (Private) [QSIC 92]",27733.257,21771.612
"R millions current prices","2020","P4: Free State","I102249: Health and social work (Private) [QSIC 93]",25613.758,15712.054
"R millions current prices","2020","P4: Free State","I102250: Other community, social and personal services [QSIC 94-96, 99]",16021.781,10383.342
"R millions current prices","2020","P4D01: Xhariep (DC16)","Total",16917.878,7103.169
"R millions current prices","2020","P4D01: Xhariep (DC16)","I1: Primary sector [SIC: 1-2]",6330.323,1791.29
"R millions current prices","2020","P4D01: Xhariep (DC16)","I01: Agriculture, forestry and fishing [QSIC 1]",5006.535,1425.147
"R millions current prices","2020","P4D01: Xhariep (DC16)","I0101: Agriculture, forestry and fishing [QSIC 1]",5006.535,1425.147
"R millions current prices","2020","P4D01: Xhariep (DC16)","I010101: Agriculture [QSIC 11]",4995.89,1421.065
"R millions current prices","2020","P4D01: Xhariep (DC16)","I010102: Forestry [QSIC 12]",8.12,2.662
"R millions current prices","2020","P4D01: Xhariep (DC16)","I010103: Fishing [QSIC 13]",2.525,1.42
"R millions current prices","2020","P4D01: Xhariep (DC16)","I02: Mining and quarrying [QSIC 2]",1323.788,366.143
"R millions current prices","2020","P4D01: Xhariep (DC16)","I0202: Mining and quarrying [QSIC 2]",1323.788,366.143
"R millions current prices","2020","P4D01: Xhariep (DC16)","I020204: Coal [QSIC 21]",0.0,0.0
"R millions current prices","2020","P4D01: Xhariep (DC16)","I020205: Gold [QSIC 23]",0.0,0.0
"R millions current prices","2020","P4D01: Xhariep (DC16)","I020206: Metals [QSIC 24]",0.0,0.0
"R millions current prices","2020","P4D01: Xhariep (DC16)","I020207: Other mining and quarrying [22, 25-29]",1323.788,366.143
"R millions current prices","2020","P4D01: Xhariep (DC16)","I2: Secondary sector [SIC: 3-5]",2590.935,796.654
"R millions current prices","2020","P4D01: Xhariep (DC16)","I03: Manufacturing [QSIC 3]",1429.549,355.237
"R millions current prices","2020","P4D01: Xhariep (DC16)","I0303: Food, beverages and tobacco [QSIC 30]",649.363,154.749
"R millions current prices","2020","P4D01: Xhariep (DC16)","I030308: Food [QSIC 301-304]",519.162,104.938
