"Copyright 2025 Quantec EasyData"
"Download Date: 2025-11-14"
"Data Set: RGVA—Regional Output and GVA at basic prices by industry and 2016 local municipal/ward-based metro region level"
"Source: Quantec"
"Frequency: Annual"
"","","","","",""
"Concept","","","","Output at basic prices","Gross value added at basic prices"
"Unit","Date","Geography","Industry","",""
"R millions current prices","2019","P1D03: Overberg (DC3)","I102248: Education (Private) [QSIC 92]",1079.099,786.594
"R millions current prices","2019","P1D03: Overberg (DC3)","I102249: Health and social work (Private) [QSIC 93]",1478.9,863.655
"R millions current prices","2019","P1D03: Overberg (DC3)","I102250: Other community, social and personal services [QSIC 94-96, 99]",1234.788,837.877
"R millions current prices","2019","P1D04: Eden (DC4)","I010101: Agriculture [QSIC 11]",6145.608,1678.564
"R millions current prices","2019","P1D04: Eden (DC4)","I010102: Forestry [QSIC 12]",393.288,118.799
"R millions current prices","2019","P1D04: Eden (DC4)","I010103: Fishing [QSIC 13]",1190.388,614.423
"R millions current prices","2019","P1D04: Eden (DC4)","I020204: Coal [QSIC 21]",0.0,0.0
"R millions current prices","2019","P1D04: Eden (DC4)","I020205: Gold [QSIC 23]",0.0,0.0
"R millions current prices","2019","P1D04: Eden (DC4)","I020206: Metals [QSIC 24]",0.0,0.0
"R millions current prices","2019","P1D04: Eden (DC4)","I020207: Other mining and quarrying [22, 25-29]",566.019,163.836
"R millions current prices","2019","P1D04: Eden (DC4)","I030308: Food [QSIC 301-304]",5898.169,1351.108
"R millions current prices","2019","P1D04: Eden (DC4)","I030309: Beverages and tobacco [QSIC 305-306]",1466.786,595.3
"R millions current prices","2019","P1D04: Eden (DC4)","I030410: Textiles [QSIC 311-312]",379.41,138.92
"R millions current prices","2019","P1D04: Eden (DC4)","I030411: Wearing apparel [QSIC 313-315]",394.31,126.396
"R millions current prices","2019","P1D04: Eden (DC4)","I030412: Leather and leather products [QSIC 316]",146.73,30.81
"R millions current prices","2019","P1D04: Eden (DC4)","I030413: Footwear [QSIC 317]",181.905,44.818
"R millions current prices","2019","P1D04: Eden (DC4)","I030514: Wood and wood products [QSIC 321-322]",840.492,253.013
"R millions current prices","2019","P1D04: Eden (DC4)","I030515: Paper and paper products [QSIC 323]",844.106,295.895
"R millions current prices","2019","P1D04: Eden (DC4)","I030516: Printing , recorded media [QSIC 324-326]",1011.977,344.509
"R millions current prices","2019","P1D04: Eden (DC4)","I030617: Coke, petroleum products and nuclear fuel [QSIC 331-333]",3531.522,753.936
"R millions current prices","2019","P1D04: Eden (DC4)","I030618: Basic chemicals [QSIC 334]",658.04,133.231
"R millions current prices","2019","P1D04: Eden (DC4)","I030619: Other chemical products [QSIC 335-336]",969.362,294.146
"R millions current prices","2019","P1D04: Eden (DC4)","I030620: Rubber products [QSIC 337]",127.432,27.568
"R millions current prices","2019","P1D04: Eden (DC4)","I030621: Plastic products [QSIC 338]",558.395,160.107
"R millions current prices","2019","P1D04: Eden (DC4)","I030722: Glass and glass products [QSIC 341]",126.181,39.412
"R millions current prices","2019","P1D04: Eden (DC4)","I030723: Non-metallic mineral products [QSIC 342]",656.64,178.118
"R millions current prices","2019","P1D04: Eden (DC4)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",452.148,93.172
"R millions current prices","2019","P1D04: Eden (DC4)","I030825: Non-ferrous metal products [QSIC 352]",347.478,51.28
"R millions current prices","2019","P1D04: Eden (DC4)","I030826: Structural metal products [QSIC 354]",315.708,91.479
"R millions current prices","2019","P1D04: Eden (DC4)","I030827: Other fabricated metal products [QSIC 355]",765.332,244.113
"R millions current prices","2019","P1D04: Eden (DC4)","I030828: Machinery and equipment [QSIC 356-359]",1367.292,435.234
"R millions current prices","2019","P1D04: Eden (DC4)","I030929: Electrical machinery [QSIC 361-366]",287.752,74.285
"R millions current prices","2019","P1D04: Eden (DC4)","I031030: Radio, television and communication apparatus [QSIC 371-373]",125.362,8.555
"R millions current prices","2019","P1D04: Eden (DC4)","I031031: Professional equipment [QSIC 374-376]",125.206,55.683
"R millions current prices","2019","P1D04: Eden (DC4)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",2193.794,369.915
"R millions current prices","2019","P1D04: Eden (DC4)","I031133: Other transport equipment [QSIC 384-387]",284.737,102.594
"R millions current prices","2019","P1D04: Eden (DC4)","I031234: Furniture [QSIC 391]",247.361,59.532
"R millions current prices","2019","P1D04: Eden (DC4)","I031235: Other manufacturing groups [QSIC 392, 395]",3144.408,920.701
"R millions current prices","2019","P1D04: Eden (DC4)","I041336: Electricity and gas [QSIC 41]",2933.956,1197.739
"R millions current prices","2019","P1D04: Eden (DC4)","I041337: Water [QSIC 42]",430.072,243.761
"R millions current prices","2019","P1D04: Eden (DC4)","I051438: Construction [QSIC 5]",8766.125,2922.987
"R millions current prices","2019","P1D04: Eden (DC4)","I061539: Wholesale and retail trade [QSIC 61-63]",12553.597,7360.458
"R millions current prices","2019","P1D04: Eden (DC4)","I061640: Catering and accommodation services [QSIC 64]",3100.046,1249.156
"R millions current prices","2019","P1D04: Eden (DC4)","I071741: Transport and storage [QSIC 71-74]",8533.504,3360.463
"R millions current prices","2019","P1D04: Eden (DC4)","I071842: Communication [QSIC 75]",5019.248,1615.406
"R millions current prices","2019","P1D04: Eden (DC4)","I081943: Finance and insurance [QSIC 81-82]",6267.679,3107.452
"R millions current prices","2019","P1D04: Eden (DC4)","I082044: Professional business services [QSIC 831-883]",19196.939,11097.021
"R millions current prices","2019","P1D04: Eden (DC4)","I082045: Business activities n.e.c. [QSIC 889]",2885.545,1516.035
"R millions current prices","2019","P1D04: Eden (DC4)","I092146: National and Provincial government [QSIC 911]",3253.988,1930.78
"R millions current prices","2019","P1D04: Eden (DC4)","I092147: Local government [QSIC 913]",1384.81,1007.138
"R millions current prices","2019","P1D04: Eden (DC4)","I102248: Education (Private) [QSIC 92]",2726.722,2039.438
"R millions current prices","2019","P1D04: Eden (DC4)","I102249: Health and social work (Private) [QSIC 93]",3703.551,2222.171
"R millions current prices","2019","P1D04: Eden (DC4)","I102250: Other community, social and personal services [QSIC 94-96, 99]",2707.098,1810.158
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I010101: Agriculture [QSIC 11]",1532.978,428.633
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I010102: Forestry [QSIC 12]",4.717,1.429
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I010103: Fishing [QSIC 13]",5.4,2.825
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I020204: Coal [QSIC 21]",0.0,0.0
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I020205: Gold [QSIC 23]",0.0,0.0
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I020206: Metals [QSIC 24]",0.0,0.0
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I020207: Other mining and quarrying [22, 25-29]",5.193,1.421
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I030308: Food [QSIC 301-304]",121.456,26.951
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I030309: Beverages and tobacco [QSIC 305-306]",48.367,18.438
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I030410: Textiles [QSIC 311-312]",3.161,0.954
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I030411: Wearing apparel [QSIC 313-315]",0.0,0.0
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I030412: Leather and leather products [QSIC 316]",0.0,0.0
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I030413: Footwear [QSIC 317]",0.0,0.0
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I030514: Wood and wood products [QSIC 321-322]",3.089,0.854
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I030515: Paper and paper products [QSIC 323]",0.0,0.0
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I030516: Printing , recorded media [QSIC 324-326]",5.957,1.834
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I030617: Coke, petroleum products and nuclear fuel [QSIC 331-333]",34.557,7.115
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I030618: Basic chemicals [QSIC 334]",0.0,0.0
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I030619: Other chemical products [QSIC 335-336]",6.015,1.597
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I030620: Rubber products [QSIC 337]",0.0,0.0
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I030621: Plastic products [QSIC 338]",0.0,0.0
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I030722: Glass and glass products [QSIC 341]",0.0,0.0
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I030723: Non-metallic mineral products [QSIC 342]",41.291,10.17
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",4.457,0.823
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I030825: Non-ferrous metal products [QSIC 352]",0.0,0.0
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I030826: Structural metal products [QSIC 354]",0.0,0.0
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I030827: Other fabricated metal products [QSIC 355]",19.4,6.168
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I030828: Machinery and equipment [QSIC 356-359]",0.761,0.303
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I030929: Electrical machinery [QSIC 361-366]",0.0,0.0
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I031030: Radio, television and communication apparatus [QSIC 371-373]",3.419,0.155
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I031031: Professional equipment [QSIC 374-376]",0.0,0.0
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",15.373,2.903
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I031133: Other transport equipment [QSIC 384-387]",5.983,2.099
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I031234: Furniture [QSIC 391]",1.519,0.327
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I031235: Other manufacturing groups [QSIC 392, 395]",35.972,9.898
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I041336: Electricity and gas [QSIC 41]",429.241,174.033
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I041337: Water [QSIC 42]",8.881,5.214
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I051438: Construction [QSIC 5]",494.886,160.612
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I061539: Wholesale and retail trade [QSIC 61-63]",672.054,377.022
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I061640: Catering and accommodation services [QSIC 64]",247.719,97.065
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I071741: Transport and storage [QSIC 71-74]",829.967,369.977
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I071842: Communication [QSIC 75]",312.838,103.588
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I081943: Finance and insurance [QSIC 81-82]",201.924,116.1
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I082044: Professional business services [QSIC 831-883]",419.452,256.05
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I082045: Business activities n.e.c. [QSIC 889]",176.244,91.171
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I092146: National and Provincial government [QSIC 911]",444.653,265.169
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I092147: Local government [QSIC 913]",223.126,156.309
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I102248: Education (Private) [QSIC 92]",413.426,313.584
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I102249: Health and social work (Private) [QSIC 93]",379.392,225.087
"R millions current prices","2019","P1D05: Central Karoo (DC5)","I102250: Other community, social and personal services [QSIC 94-96, 99]",200.738,135.117
"R millions current prices","2019","P1D06: City of Cape Town (CPT)","I010101: Agriculture [QSIC 11]",9191.683,2644.796
"R millions current prices","2019","P1D06: City of Cape Town (CPT)","I010102: Forestry [QSIC 12]",419.194,129.446
"R millions current prices","2019","P1D06: City of Cape Town (CPT)","I010103: Fishing [QSIC 13]",7684.9,4056.885
"R millions current prices","2019","P1D06: City of Cape Town (CPT)","I020204: Coal [QSIC 21]",0.0,0.0
"R millions current prices","2019","P1D06: City of Cape Town (CPT)","I020205: Gold [QSIC 23]",0.0,0.0
"R millions current prices","2019","P1D06: City of Cape Town (CPT)","I020206: Metals [QSIC 24]",0.0,0.0
"R millions current prices","2019","P1D06: City of Cape Town (CPT)","I020207: Other mining and quarrying [22, 25-29]",3247.725,961.108
"R millions current prices","2019","P1D06: City of Cape Town (CPT)","I030308: Food [QSIC 301-304]",41123.197,9932.312
"R millions current prices","2019","P1D06: City of Cape Town (CPT)","I030309: Beverages and tobacco [QSIC 305-306]",18250.336,7694.351
"R millions current prices","2019","P1D06: City of Cape Town (CPT)","I030410: Textiles [QSIC 311-312]",4566.073,1713.713
"R millions current prices","2019","P1D06: City of Cape Town (CPT)","I030411: Wearing apparel [QSIC 313-315]",7683.235,2449.04
"R millions current prices","2019","P1D06: City of Cape Town (CPT)","I030412: Leather and leather products [QSIC 316]",814.462,172.557
"R millions current prices","2019","P1D06: City of Cape Town (CPT)","I030413: Footwear [QSIC 317]",867.164,222.857
"R millions current prices","2019","P1D06: City of Cape Town (CPT)","I030514: Wood and wood products [QSIC 321-322]",2987.048,927.691
"R millions current prices","2019","P1D06: City of Cape Town (CPT)","I030515: Paper and paper products [QSIC 323]",10434.492,3710.992
"R millions current prices","2019","P1D06: City of Cape Town (CPT)","I030516: Printing , recorded media [QSIC 324-326]",14183.077,5003.048
"R millions current prices","2019","P1D06: City of Cape Town (CPT)","I030617: Coke, petroleum products and nuclear fuel [QSIC 331-333]",34579.986,7541.537
"R millions current prices","2019","P1D06: City of Cape Town (CPT)","I030618: Basic chemicals [QSIC 334]",9883.295,2037.596
"R millions current prices","2019","P1D06: City of Cape Town (CPT)","I030619: Other chemical products [QSIC 335-336]",12506.569,3924.921
"R millions current prices","2019","P1D06: City of Cape Town (CPT)","I030620: Rubber products [QSIC 337]",1517.919,339.977
