"Copyright 2025 Quantec EasyData"
"Download Date: 2025-11-13"
"Data Set: RGVA—Regional Output and GVA at basic prices by industry and 2016 local municipal/ward-based metro region level"
"Source: Quantec"
"Frequency: Annual"
"","","","","",""
"Concept","","","","Output at basic prices","Gross value added at basic prices"
"Unit","Date","Geography","Industry","",""
"R millions current prices","2019","P8D01: Gert Sibande (DC30)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",2304.045,476.864
"R millions current prices","2019","P8D01: Gert Sibande (DC30)","I030826: Structural metal products [QSIC 354]",564.968,164.954
"R millions current prices","2019","P8D01: Gert Sibande (DC30)","I030827: Other fabricated metal products [QSIC 355]",1556.232,501.875
"R millions current prices","2019","P8D01: Gert Sibande (DC30)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",1685.362,274.95
"R millions current prices","2019","P8D02: Nkangala (DC31)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",12335.838,2622.825
"R millions current prices","2019","P8D02: Nkangala (DC31)","I030826: Structural metal products [QSIC 354]",2122.902,656.384
"R millions current prices","2019","P8D02: Nkangala (DC31)","I030827: Other fabricated metal products [QSIC 355]",3044.946,994.64
"R millions current prices","2019","P8D02: Nkangala (DC31)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",3429.652,571.129
"R millions current prices","2019","P8D03: Ehlanzeni (DC32)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",1173.427,240.837
"R millions current prices","2019","P8D03: Ehlanzeni (DC32)","I030826: Structural metal products [QSIC 354]",504.079,146.273
"R millions current prices","2019","P8D03: Ehlanzeni (DC32)","I030827: Other fabricated metal products [QSIC 355]",1431.888,446.389
"R millions current prices","2019","P8D03: Ehlanzeni (DC32)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",2417.594,405.79
"R millions current prices","2019","P9: Limpopo","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",1389.235,288.214
"R millions current prices","2019","P9: Limpopo","I030826: Structural metal products [QSIC 354]",589.943,172.637
"R millions current prices","2019","P9: Limpopo","I030827: Other fabricated metal products [QSIC 355]",1443.787,442.34
"R millions current prices","2019","P9: Limpopo","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",2262.607,372.583
"R millions current prices","2019","P9D01: Mopani (DC33)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",461.694,98.185
"R millions current prices","2019","P9D01: Mopani (DC33)","I030826: Structural metal products [QSIC 354]",160.098,47.636
"R millions current prices","2019","P9D01: Mopani (DC33)","I030827: Other fabricated metal products [QSIC 355]",333.996,105.053
"R millions current prices","2019","P9D01: Mopani (DC33)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",323.1,52.288
"R millions current prices","2019","P9D02: Vhembe (DC34)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",107.594,21.398
"R millions current prices","2019","P9D02: Vhembe (DC34)","I030826: Structural metal products [QSIC 354]",65.975,18.261
"R millions current prices","2019","P9D02: Vhembe (DC34)","I030827: Other fabricated metal products [QSIC 355]",256.561,75.973
"R millions current prices","2019","P9D02: Vhembe (DC34)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",273.281,48.099
"R millions current prices","2019","P9D03: Capricorn (DC35)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",243.473,49.29
"R millions current prices","2019","P9D03: Capricorn (DC35)","I030826: Structural metal products [QSIC 354]",145.282,42.794
"R millions current prices","2019","P9D03: Capricorn (DC35)","I030827: Other fabricated metal products [QSIC 355]",383.976,116.666
"R millions current prices","2019","P9D03: Capricorn (DC35)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",889.109,149.293
"R millions current prices","2019","P9D04: Waterberg (DC36)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",341.926,71.241
"R millions current prices","2019","P9D04: Waterberg (DC36)","I030826: Structural metal products [QSIC 354]",116.823,34.502
"R millions current prices","2019","P9D04: Waterberg (DC36)","I030827: Other fabricated metal products [QSIC 355]",247.548,77.125
"R millions current prices","2019","P9D04: Waterberg (DC36)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",434.973,70.593
"R millions current prices","2019","P9D05: Greater Sekhukhune (DC47)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",234.548,48.1
"R millions current prices","2019","P9D05: Greater Sekhukhune (DC47)","I030826: Structural metal products [QSIC 354]",101.765,29.444
"R millions current prices","2019","P9D05: Greater Sekhukhune (DC47)","I030827: Other fabricated metal products [QSIC 355]",221.706,67.523
"R millions current prices","2019","P9D05: Greater Sekhukhune (DC47)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",342.144,52.31
"R millions current prices","2020","Total: South Africa","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",91055.836,19711.557
"R millions current prices","2020","Total: South Africa","I030826: Structural metal products [QSIC 354]",30948.463,9299.344
"R millions current prices","2020","Total: South Africa","I030827: Other fabricated metal products [QSIC 355]",78126.426,24673.491
"R millions current prices","2020","Total: South Africa","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",262858.998,41060.769
"R millions current prices","2020","P1: Western Cape","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",6849.934,1473.82
"R millions current prices","2020","P1: Western Cape","I030826: Structural metal products [QSIC 354]",4336.554,1294.907
"R millions current prices","2020","P1: Western Cape","I030827: Other fabricated metal products [QSIC 355]",10814.018,3420.432
"R millions current prices","2020","P1: Western Cape","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",28656.153,4527.046
"R millions current prices","2020","P1D01: West Coast (DC1)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",834.621,180.99
"R millions current prices","2020","P1D01: West Coast (DC1)","I030826: Structural metal products [QSIC 354]",178.103,53.534
"R millions current prices","2020","P1D01: West Coast (DC1)","I030827: Other fabricated metal products [QSIC 355]",550.703,176.255
"R millions current prices","2020","P1D01: West Coast (DC1)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",640.44,94.898
"R millions current prices","2020","P1D02: Cape Winelands (DC2)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",655.166,138.941
"R millions current prices","2020","P1D02: Cape Winelands (DC2)","I030826: Structural metal products [QSIC 354]",458.941,134.711
"R millions current prices","2020","P1D02: Cape Winelands (DC2)","I030827: Other fabricated metal products [QSIC 355]",1098.971,342.368
"R millions current prices","2020","P1D02: Cape Winelands (DC2)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",2761.639,419.587
"R millions current prices","2020","P1D03: Overberg (DC3)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",307.023,64.505
"R millions current prices","2020","P1D03: Overberg (DC3)","I030826: Structural metal products [QSIC 354]",149.341,43.536
"R millions current prices","2020","P1D03: Overberg (DC3)","I030827: Other fabricated metal products [QSIC 355]",465.532,141.758
"R millions current prices","2020","P1D03: Overberg (DC3)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",890.24,134.095
"R millions current prices","2020","P1D04: Eden (DC4)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",427.959,91.665
"R millions current prices","2020","P1D04: Eden (DC4)","I030826: Structural metal products [QSIC 354]",285.855,83.137
"R millions current prices","2020","P1D04: Eden (DC4)","I030827: Other fabricated metal products [QSIC 355]",751.102,236.174
"R millions current prices","2020","P1D04: Eden (DC4)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",2102.92,324.96
"R millions current prices","2020","P1D05: Central Karoo (DC5)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",4.077,0.79
"R millions current prices","2020","P1D05: Central Karoo (DC5)","I030826: Structural metal products [QSIC 354]",0.0,0.0
"R millions current prices","2020","P1D05: Central Karoo (DC5)","I030827: Other fabricated metal products [QSIC 355]",18.559,5.807
"R millions current prices","2020","P1D05: Central Karoo (DC5)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",14.711,2.558
"R millions current prices","2020","P1D06: City of Cape Town (CPT)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",4621.088,996.929
"R millions current prices","2020","P1D06: City of Cape Town (CPT)","I030826: Structural metal products [QSIC 354]",3264.314,979.989
"R millions current prices","2020","P1D06: City of Cape Town (CPT)","I030827: Other fabricated metal products [QSIC 355]",7929.151,2518.07
"R millions current prices","2020","P1D06: City of Cape Town (CPT)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",22246.203,3550.948
"R millions current prices","2020","P2: Eastern Cape","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",2891.638,611.871
"R millions current prices","2020","P2: Eastern Cape","I030826: Structural metal products [QSIC 354]",1750.979,523.269
"R millions current prices","2020","P2: Eastern Cape","I030827: Other fabricated metal products [QSIC 355]",6454.126,2003.994
"R millions current prices","2020","P2: Eastern Cape","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",62515.391,9908.416
"R millions current prices","2020","P2D01: Sarah Baartman (DC10)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",281.617,59.241
"R millions current prices","2020","P2D01: Sarah Baartman (DC10)","I030826: Structural metal products [QSIC 354]",84.739,24.415
"R millions current prices","2020","P2D01: Sarah Baartman (DC10)","I030827: Other fabricated metal products [QSIC 355]",532.971,162.841
"R millions current prices","2020","P2D01: Sarah Baartman (DC10)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",3519.656,541.824
"R millions current prices","2020","P2D02: Amathole (DC12)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",100.865,20.094
"R millions current prices","2020","P2D02: Amathole (DC12)","I030826: Structural metal products [QSIC 354]",38.072,10.23
"R millions current prices","2020","P2D02: Amathole (DC12)","I030827: Other fabricated metal products [QSIC 355]",327.94,93.563
"R millions current prices","2020","P2D02: Amathole (DC12)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",353.262,49.584
"R millions current prices","2020","P2D03: Chris Hani (DC13)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",75.667,15.435
"R millions current prices","2020","P2D03: Chris Hani (DC13)","I030826: Structural metal products [QSIC 354]",37.328,10.64
"R millions current prices","2020","P2D03: Chris Hani (DC13)","I030827: Other fabricated metal products [QSIC 355]",289.214,85.747
"R millions current prices","2020","P2D03: Chris Hani (DC13)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",672.987,103.974
"R millions current prices","2020","P2D04: Joe Gqabi (DC14)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",14.52,2.918
"R millions current prices","2020","P2D04: Joe Gqabi (DC14)","I030826: Structural metal products [QSIC 354]",0.0,0.0
"R millions current prices","2020","P2D04: Joe Gqabi (DC14)","I030827: Other fabricated metal products [QSIC 355]",77.594,22.362
"R millions current prices","2020","P2D04: Joe Gqabi (DC14)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",101.426,13.748
"R millions current prices","2020","P2D05: O.R.Tambo (DC15)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",34.769,6.845
"R millions current prices","2020","P2D05: O.R.Tambo (DC15)","I030826: Structural metal products [QSIC 354]",60.2,17.511
"R millions current prices","2020","P2D05: O.R.Tambo (DC15)","I030827: Other fabricated metal products [QSIC 355]",169.903,49.361
"R millions current prices","2020","P2D05: O.R.Tambo (DC15)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",188.386,26.46
"R millions current prices","2020","P2D06: Alfred Nzo (DC44)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",45.321,9.566
"R millions current prices","2020","P2D06: Alfred Nzo (DC44)","I030826: Structural metal products [QSIC 354]",8.959,2.367
"R millions current prices","2020","P2D06: Alfred Nzo (DC44)","I030827: Other fabricated metal products [QSIC 355]",118.145,34.952
"R millions current prices","2020","P2D06: Alfred Nzo (DC44)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",47.776,6.001
"R millions current prices","2020","P2D07: Buffalo City (BUF)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",496.826,105.081
"R millions current prices","2020","P2D07: Buffalo City (BUF)","I030826: Structural metal products [QSIC 354]",335.374,102.21
"R millions current prices","2020","P2D07: Buffalo City (BUF)","I030827: Other fabricated metal products [QSIC 355]",1203.308,380.891
"R millions current prices","2020","P2D07: Buffalo City (BUF)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",8817.277,1365.97
"R millions current prices","2020","P2D08: Nelson Mandela Bay (NMA)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",1842.053,392.691
"R millions current prices","2020","P2D08: Nelson Mandela Bay (NMA)","I030826: Structural metal products [QSIC 354]",1186.307,355.896
"R millions current prices","2020","P2D08: Nelson Mandela Bay (NMA)","I030827: Other fabricated metal products [QSIC 355]",3735.051,1174.277
"R millions current prices","2020","P2D08: Nelson Mandela Bay (NMA)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",48814.621,7800.855
"R millions current prices","2020","P3: Northern Cape","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",682.759,146.146
"R millions current prices","2020","P3: Northern Cape","I030826: Structural metal products [QSIC 354]",154.69,45.441
"R millions current prices","2020","P3: Northern Cape","I030827: Other fabricated metal products [QSIC 355]",571.114,181.775
"R millions current prices","2020","P3: Northern Cape","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",659.344,101.617
"R millions current prices","2020","P3D01: Namakwa (DC6)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",61.088,12.942
"R millions current prices","2020","P3D01: Namakwa (DC6)","I030826: Structural metal products [QSIC 354]",10.621,3.113
"R millions current prices","2020","P3D01: Namakwa (DC6)","I030827: Other fabricated metal products [QSIC 355]",194.009,64.664
"R millions current prices","2020","P3D01: Namakwa (DC6)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",53.634,8.864
"R millions current prices","2020","P3D02: Pixley ka Seme (DC7)","I030824: Basic iron and steel products; casting of metal [QSIC 351, 353]",1.861,0.361
"R millions current prices","2020","P3D02: Pixley ka Seme (DC7)","I030826: Structural metal products [QSIC 354]",9.099,2.498
"R millions current prices","2020","P3D02: Pixley ka Seme (DC7)","I030827: Other fabricated metal products [QSIC 355]",45.116,13.951
"R millions current prices","2020","P3D02: Pixley ka Seme (DC7)","I031132: Motor vehicles, parts and accessories [QSIC 381-383]",16.516,2.422
